,months_as_customer,age,policy_number,policy_bind_date,policy_csl,policy_deductable,policy_annual_premium,insured_zip,insured_education_level,insured_occupation,capital-gains,capital-loss,incident_date,incident_severity,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen
783,122,33.0,553436,03-06-1991,1,500,1236.5,619620,6,71,0,-48700,12-02-2015,3,141,8211 Sky Hwy,1,1,1,0,1,1,5060.0,460,920.0,3680,23,2003,N,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784,335,48.0,440616,06-09-1995,2,2000,1017.97,441671,4,93,59900,-34800,19-02-2015,2,149,8617 Best Ave,21,3,1,0,0,2,35860.0,3260,6520.0,26080,23,2005,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
785,257,40.0,463237,09-02-2000,0,2000,1306.0,610381,0,93,46100,-46900,21-02-2015,0,149,9856 Apache St,3,3,2,2,1,0,50050.0,7700,3850.0,38500,21,2008,Y,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
786,85,27.0,753452,23-07-1996,2,2000,1174.14,602416,1,71,50400,-61500,02-02-2015,1,145,1951 Best Ave,14,4,2,0,0,1,59070.0,10740,5370.0,42960,28,2012,N,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,133,30.0,920554,21-09-2005,2,1000,1231.01,459562,1,65,0,-31700,01-02-2015,1,134,1824 5th Lane,19,3,1,1,2,0,28440.0,3160,3160.0,22120,37,2007,N,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
788,119,34.0,594783,30-12-2011,1,500,1299.18,463271,1,78,57100,0,08-01-2015,0,157,7393 Washington St,7,1,2,2,1,2,45540.0,8280,8280.0,28980,22,1998,Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
789,169,34.0,725330,21-07-1996,0,500,1469.75,458132,3,76,0,-57600,16-01-2015,1,152,1386 Britain St,0,1,0,0,0,2,38700.0,7740,3870.0,27090,33,2012,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,225,39.0,607259,08-04-1996,1,500,1390.72,448949,5,78,83900,-52100,20-02-2015,3,122,7928 Maple Ridge,6,1,2,2,1,2,5830.0,1060,530.0,4240,31,2011,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,84,32.0,979336,04-03-2001,2,500,1694.09,603732,0,85,0,0,30-01-2015,2,145,1546 Cherokee Ave,0,1,2,0,2,0,57240.0,4770,9540.0,42930,16,1995,Y,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792,169,39.0,865201,19-10-2001,0,2000,1140.15,608929,2,69,0,-36800,19-01-2015,2,134,2003 2nd Hwy,9,3,2,0,3,1,46200.0,4200,8400.0,33600,32,2015,N,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,124,32.0,140977,18-08-2006,0,1000,1310.71,469875,5,53,29300,0,25-02-2015,2,149,9418 5th Hwy,23,1,2,0,1,1,57700.0,5770,5770.0,46160,28,2003,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,320,48.0,787351,28-04-2013,1,2000,1730.49,443342,1,72,46300,-41700,24-01-2015,1,122,8770 1st Lane,13,3,1,2,0,1,56160.0,4680,9360.0,42120,27,1995,N,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
795,297,47.0,272330,29-11-2009,1,500,1616.65,456363,4,65,0,-59500,16-01-2015,2,149,1087 Flute Drive,0,3,0,0,3,2,44400.0,5550,5550.0,33300,25,1999,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
796,421,56.0,728025,15-02-1990,0,500,1904.8262500000003,470826,5,93,49500,-81100,12-01-2015,0,141,2217 Tree Lane,7,1,0,2,3,0,92730.0,16860,8430.0,67440,27,2004,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
797,136,33.0,804608,12-04-2002,1,1000,855.14,458582,6,74,37900,0,04-01-2015,1,122,6741 Oak Ridge,23,1,2,0,1,2,30700.0,3070,6140.0,21490,20,2015,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,46,24.0,718829,21-02-1999,1,2000,1568.47,454480,2,69,46800,0,02-02-2015,0,122,2123 MLK Ridge,7,1,1,2,0,0,56600.0,11320,5660.0,39620,28,1999,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
799,34,24.0,482404,18-06-2011,2,2000,1550.53,435632,4,69,0,-27700,01-02-2015,3,141,4390 4th Drive,20,1,2,0,1,0,3960.0,660,660.0,2640,37,1998,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
800,95,30.0,331170,26-03-1995,1,2000,1370.92,442206,1,72,48900,0,14-02-2015,1,152,1437 3rd Lane,22,1,2,0,3,0,34800.0,3480,6960.0,24360,36,1999,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,140,36.0,753056,03-05-1991,1,500,1363.59,468303,3,69,43200,0,08-02-2015,1,134,1186 Rock St,10,3,0,2,0,2,79500.0,7950,7950.0,63600,24,2000,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
802,200,34.0,910365,19-12-2001,1,1000,828.42,467762,1,85,0,0,22-01-2015,2,152,4394 Oak St,10,1,0,2,2,1,56000.0,5600,5600.0,44800,30,2009,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
803,123,29.0,379268,05-08-2012,1,500,1209.63,447188,5,93,64800,-44200,14-01-2015,1,152,8368 Cherokee Ave,17,1,2,1,0,2,73260.0,16280,0.0,56980,35,2014,Y,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,267,46.0,362843,09-08-2004,1,2000,1111.17,469438,4,74,35000,0,03-02-2015,3,152,4905 Best Lane,3,1,2,2,3,2,4950.0,900,450.0,3600,28,1995,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
805,290,42.0,135400,20-01-2014,2,500,989.97,462519,5,93,32500,0,20-01-2015,1,141,3618 Sky Ave,10,1,1,0,1,1,48000.0,4800,9600.0,33600,27,2013,N,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
806,45,37.0,798579,19-12-2011,1,1000,1114.23,432534,1,85,0,0,01-01-2015,0,152,5459 MLK Ave,1,1,2,0,1,2,52200.0,10440,5220.0,36540,31,2005,N,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
807,186,38.0,250833,28-07-2008,1,2000,1347.31,436467,3,63,80900,-111100,02-02-2015,1,157,1371 Texas Lane,1,3,1,2,3,0,73800.0,12300,12300.0,49200,37,1995,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
808,135,34.0,824116,05-05-1998,1,2000,1687.53,465674,3,63,0,-69600,23-01-2015,2,145,2654 Embaracadero St,7,1,0,1,2,1,78200.0,15640,7820.0,54740,37,2009,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
809,110,33.0,322613,16-04-1995,1,1000,1183.48,442389,0,71,0,0,26-01-2015,0,145,2123 Texas Ave,19,1,0,2,3,1,55200.0,13800,9200.0,32200,25,2015,Y,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
810,259,43.0,871305,14-02-1992,2,2000,1537.13,471614,6,54,0,-58300,02-01-2015,2,145,4538 Flute Hwy,3,3,1,0,2,2,57060.0,6340,6340.0,44380,21,2012,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
811,114,30.0,488037,11-07-2007,1,1000,1173.25,442936,5,63,0,-34700,25-02-2015,1,152,4434 Weaver St,3,1,1,0,3,2,4680.0,520,520.0,3640,30,2013,N,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
812,404,56.0,485813,07-04-2010,1,1000,1361.16,437944,5,72,0,-63700,15-01-2015,1,141,2798 1st Ave,23,1,1,2,0,2,53100.0,5310,5310.0,42480,36,2005,Y,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,282,48.0,886473,10-03-1991,2,2000,1422.56,473705,4,85,26900,-55300,09-02-2015,1,157,2809 Francis Lane,7,1,0,1,2,1,3520.0,640,320.0,2560,36,2013,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
814,57,25.0,907113,20-01-1996,2,2000,1143.06,469363,5,78,63100,-54100,16-01-2015,2,134,7281 Oak St,0,3,1,0,1,2,72900.0,14580,14580.0,43740,24,2010,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
815,215,38.0,833321,01-03-2010,1,500,1405.71,465376,6,74,0,0,01-02-2015,2,152,9878 Washington Ave,10,1,0,0,1,1,70700.0,7070,14140.0,49490,33,2008,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,140,30.0,521592,15-06-2014,0,500,1354.2,438775,1,65,100500,0,10-02-2015,1,149,2537 5th Ave,4,4,0,0,0,0,60170.0,5470,10940.0,43760,31,2006,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
817,250,42.0,254837,25-11-2004,0,500,1055.6,457962,2,76,69500,-40700,03-01-2015,0,149,8493 Apache Drive,16,1,0,1,1,0,74800.0,13600,6800.0,54400,21,2009,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818,286,41.0,634499,26-08-2000,1,1000,999.43,477947,1,85,25800,0,01-01-2015,3,145,2878 Britain Hwy,3,1,2,2,0,0,4100.0,820,410.0,2870,30,2009,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
819,356,47.0,574707,23-08-2005,1,2000,1155.97,431104,2,85,0,0,23-02-2015,1,149,2862 Tree Ridge,5,1,2,0,3,0,61490.0,5590,11180.0,44720,43,2009,N,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,65,29.0,476839,09-08-1990,1,1000,1726.91,456570,2,71,0,0,28-01-2015,3,141,4453 Best Ave,14,1,0,0,0,0,7200.0,720,1440.0,5040,32,1999,N,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
821,187,34.0,149601,28-03-2003,2,500,1232.57,612986,6,93,59500,0,22-02-2015,1,152,5191 4th St,7,3,0,0,0,0,45100.0,8200,4100.0,32800,31,2011,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
822,386,53.0,630683,23-10-2007,1,500,1078.65,615730,3,74,36800,0,03-01-2015,1,145,1364 Best St,16,1,0,2,3,2,66660.0,12120,6060.0,48480,22,2006,N,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
823,197,41.0,500639,27-06-1996,2,1000,1324.78,478640,6,85,0,-64500,10-01-2015,0,122,8946 2nd Drive,6,1,1,2,2,2,76400.0,15280,7640.0,53480,35,1997,Y,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,166,37.0,352120,11-12-1994,1,500,1518.54,470510,4,74,0,0,25-01-2015,2,134,3726 MLK Hwy,10,1,2,1,1,1,58300.0,10600,10600.0,37100,27,2001,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
825,293,49.0,569245,05-12-1995,0,2000,1239.06,439360,3,72,34900,0,10-01-2015,2,134,2820 Britain St,19,1,0,1,1,0,57310.0,5210,10420.0,41680,33,2002,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,179,32.0,907012,15-12-1996,2,2000,1246.68,440251,6,71,0,0,28-01-2015,1,152,2646 MLK Drive,10,1,0,0,1,0,53100.0,5900,5900.0,41300,20,2006,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827,76,24.0,700074,06-06-2011,1,1000,1622.67,600313,4,71,0,0,18-02-2015,2,134,6256 Elm St,6,3,1,1,1,0,74700.0,14940,7470.0,52290,28,1997,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
828,105,28.0,866805,13-12-1995,1,500,1082.36,452216,0,85,0,0,24-01-2015,0,134,9724 Maple St,12,3,1,2,2,1,60500.0,12100,6050.0,42350,32,1995,N,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
829,97,26.0,951863,28-10-1997,1,1000,1270.55,478532,5,63,0,-72100,20-01-2015,2,134,7397 4th Drive,10,3,2,2,3,1,84920.0,7720,15440.0,61760,42,2006,Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
830,148,36.0,211578,04-01-1996,2,1000,1236.32,616929,4,65,55100,0,10-01-2015,2,122,3488 Flute Lane,0,1,1,2,0,1,61050.0,5550,11100.0,44400,37,2009,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831,77,26.0,357394,09-05-2008,1,2000,785.82,620207,3,76,49700,0,07-01-2015,0,141,9082 3rd Lane,12,3,2,2,0,0,69080.0,12560,6280.0,50240,32,2009,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
832,295,46.0,863749,05-12-2009,1,500,1265.84,605743,3,85,52200,-44500,16-01-2015,1,152,1941 5th Ridge,10,1,2,1,3,2,4560.0,760,380.0,3420,31,2007,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
833,126,28.0,596914,05-01-1992,1,500,1508.9,472814,3,93,0,0,01-01-2015,2,145,5333 MLK Lane,3,4,1,0,1,0,67800.0,11300,11300.0,45200,27,2011,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
834,132,32.0,684653,15-11-1997,1,2000,1106.84,464362,6,71,43100,-31900,07-01-2015,1,134,4577 Sky Hwy,21,1,2,1,1,2,5600.0,1120,560.0,3920,32,2005,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
835,370,55.0,528259,22-12-2012,2,2000,1389.13,456203,3,71,0,-53200,17-02-2015,1,122,4814 Lincoln Lane,6,1,0,0,2,0,9000.0,900,1800.0,6300,20,2015,N,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
836,257,43.0,797636,19-05-1992,0,1000,974.84,468984,3,72,52100,0,26-02-2015,2,145,2381 1st Hwy,0,1,1,0,1,2,85320.0,21330,7110.0,56880,31,2006,N,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
837,9,24.0,326180,25-05-2002,0,2000,1304.46,473349,6,93,51700,-33300,31-01-2015,3,152,6939 3rd Hwy,6,1,1,0,3,2,5940.0,540,1080.0,4320,32,2001,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
838,185,34.0,620075,21-04-2010,1,500,1257.36,474771,6,69,0,0,27-02-2015,0,152,5269 Flute Hwy,20,3,2,1,1,0,51370.0,9340,4670.0,37360,15,2000,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839,234,43.0,965187,26-03-1990,1,500,1257.04,448294,0,63,0,-48800,01-03-2015,0,122,7197 2nd Drive,4,1,1,2,2,2,51600.0,10320,5160.0,36120,37,2011,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
840,253,44.0,516182,12-05-2007,0,2000,719.52,606606,2,53,45800,0,13-02-2015,3,152,1741 Best Ridge,9,1,1,0,3,0,5400.0,600,600.0,4200,30,1998,N,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
841,233,39.0,728839,02-01-2001,2,2000,1524.18,605220,3,74,0,0,08-01-2015,1,122,9148 4th Hwy,20,3,0,1,0,2,48870.0,5430,5430.0,38010,27,1999,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
842,274,44.0,771509,10-08-2006,2,500,1395.58,466612,3,78,0,0,05-02-2015,1,157,4279 Solo Drive,7,1,1,2,1,0,5590.0,860,860.0,3870,23,2000,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
843,297,48.0,264221,28-07-2014,2,1000,1243.68,463331,5,63,0,-71400,20-02-2015,0,157,9177 Texas Ave,18,3,0,0,2,0,54960.0,6870,0.0,48090,20,2002,Y,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,273,47.0,602704,27-09-2011,2,1000,1189.04,457843,0,85,59600,0,24-01-2015,1,122,5969 Francis St,0,3,1,1,3,0,39800.0,7960,3980.0,27860,42,2014,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
845,147,37.0,672416,20-04-2013,2,2000,1375.29,609226,5,69,0,0,31-01-2015,0,149,9942 Tree Ave,11,3,0,0,1,0,56160.0,6240,6240.0,43680,21,2015,Y,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
